enrollment_id,user_id,course_id,enrollment_date,completion_status
24122,9555,79,12-04-2026,Dropped
24123,9555,29,15-06-2025,Completed
24124,9555,141,02-05-2025,Dropped
24125,9556,79,10-07-2025,Dropped
24126,9556,46,06-04-2026,Dropped
24127,9557,151,26-09-2025,Dropped
24128,9557,89,21-02-2026,Completed
24129,9557,65,15-01-2026,Completed
24130,9557,70,27-11-2025,Dropped
24131,9558,11,03-04-2026,Completed
24132,9558,69,19-04-2026,Dropped
24133,9559,62,23-05-2025,Dropped
24134,9559,168,21-03-2026,Dropped
24135,9559,177,27-02-2026,In Progress
24136,9559,167,26-04-2026,Dropped
24137,9560,2,15-10-2025,Completed
24138,9560,36,19-09-2025,Completed
24139,9560,189,01-05-2025,Completed
24140,9560,109,09-04-2026,Dropped
24141,9561,83,27-03-2026,In Progress
24142,9561,186,10-06-2025,Completed
24143,9561,8,01-02-2026,Dropped
24144,9562,99,11-07-2025,In Progress
24145,9562,13,25-08-2025,Dropped
24146,9562,17,10-12-2025,Completed
24147,9562,39,05-06-2025,In Progress
24148,9563,3,06-05-2025,In Progress
24149,9563,63,17-02-2026,In Progress
24150,9563,88,02-10-2025,Completed
24151,9563,104,23-11-2025,In Progress
24152,9564,111,04-02-2026,Dropped
24153,9564,84,16-02-2026,In Progress
24154,9565,25,23-06-2025,Dropped
24155,9565,88,16-05-2025,In Progress
24156,9565,188,08-10-2025,In Progress
24157,9566,56,05-12-2025,Dropped
24158,9566,4,15-12-2025,Dropped
24159,9566,54,20-05-2025,In Progress
24160,9566,160,16-06-2025,Completed
24161,9567,29,14-09-2025,Dropped
24162,9568,161,13-06-2025,Dropped
24163,9569,127,08-08-2025,Completed
24164,9569,6,31-01-2026,Completed
24165,9570,141,14-01-2026,In Progress
24166,9571,16,19-06-2025,Completed
24167,9572,58,13-11-2025,Dropped
24168,9572,199,14-12-2025,In Progress
24169,9573,130,16-03-2026,Completed
24170,9573,147,06-10-2025,Completed
24171,9574,22,18-09-2025,Completed
24172,9574,81,02-04-2026,Completed
24173,9574,141,31-01-2026,Completed
24174,9574,100,21-04-2026,Dropped
24175,9575,11,20-02-2026,In Progress
24176,9576,114,29-12-2025,In Progress
24177,9576,43,15-02-2026,Dropped
24178,9576,99,07-01-2026,Completed
24179,9577,136,08-09-2025,In Progress
24180,9577,95,16-07-2025,Completed
24181,9577,188,14-02-2026,Completed
24182,9577,45,23-06-2025,Completed
24183,9578,37,13-10-2025,Dropped
24184,9578,119,29-11-2025,In Progress
24185,9578,196,30-12-2025,In Progress
24186,9579,69,03-02-2026,Completed
24187,9579,129,01-05-2025,Completed
24188,9579,54,30-09-2025,Dropped
24189,9580,124,18-06-2025,In Progress
24190,9581,105,05-05-2025,In Progress
24191,9581,24,22-12-2025,Dropped
24192,9581,2,03-06-2025,Completed
24193,9581,82,29-04-2026,Dropped
24194,9582,153,02-06-2025,Completed
24195,9582,78,03-11-2025,Completed
24196,9582,77,28-04-2026,In Progress
24197,9582,191,23-03-2026,Dropped
24198,9583,136,09-05-2025,In Progress
24199,9583,68,22-11-2025,Dropped
24200,9584,160,04-07-2025,In Progress
24201,9585,84,06-05-2025,Completed
24202,9585,98,30-12-2025,Completed
24203,9585,123,29-01-2026,Completed
24204,9586,111,19-05-2025,In Progress
24205,9586,10,04-07-2025,In Progress
24206,9586,42,01-08-2025,Dropped
24207,9586,59,31-12-2025,Dropped
24208,9587,75,16-03-2026,Dropped
24209,9587,192,19-01-2026,Completed
24210,9587,187,07-06-2025,Completed
24211,9588,66,10-03-2026,Dropped
24212,9588,170,28-03-2026,Completed
24213,9588,101,01-12-2025,Completed
24214,9588,187,30-03-2026,In Progress
24215,9589,40,17-03-2026,In Progress
24216,9589,142,06-01-2026,Completed
24217,9589,78,16-08-2025,Completed
24218,9590,182,30-10-2025,Dropped
24219,9590,47,29-04-2025,Completed
24220,9591,155,19-03-2026,In Progress
24221,9591,119,28-11-2025,In Progress
24222,9591,78,05-12-2025,Dropped
24223,9592,177,22-03-2026,In Progress
24224,9592,27,22-01-2026,In Progress
24225,9593,60,08-11-2025,Completed
24226,9593,164,01-04-2026,Dropped
24227,9593,16,27-10-2025,In Progress
24228,9594,167,05-04-2026,Dropped
24229,9595,154,07-06-2025,Dropped
24230,9595,185,23-03-2026,In Progress
24231,9595,120,19-10-2025,In Progress
24232,9595,98,13-04-2026,In Progress
24233,9596,96,04-01-2026,Dropped
24234,9597,56,18-07-2025,Dropped
24235,9597,193,18-10-2025,Completed
24236,9597,132,27-05-2025,Dropped
24237,9597,104,14-04-2026,Completed
24238,9598,162,29-04-2026,In Progress
24239,9599,103,06-03-2026,In Progress
24240,9600,123,12-06-2025,Completed
24241,9600,67,26-07-2025,In Progress
24242,9600,34,15-03-2026,In Progress
24243,9601,40,04-06-2025,Dropped
24244,9602,124,10-01-2026,Completed
24245,9602,74,02-09-2025,Dropped
24246,9602,190,26-11-2025,Dropped
24247,9602,187,01-05-2025,In Progress
24248,9603,25,27-09-2025,Dropped
24249,9603,155,05-05-2025,In Progress
24250,9603,1,22-01-2026,In Progress
24251,9603,5,11-09-2025,Dropped
24252,9604,120,20-11-2025,Completed
24253,9604,71,07-06-2025,In Progress
24254,9604,173,16-05-2025,In Progress
24255,9604,98,29-12-2025,In Progress
24256,9605,23,03-09-2025,Completed
24257,9605,33,30-03-2026,Completed
24258,9605,197,05-04-2026,Completed
24259,9605,72,22-09-2025,Dropped
24260,9606,41,20-11-2025,In Progress
24261,9606,161,17-12-2025,Completed
24262,9606,134,02-06-2025,Completed
24263,9607,4,18-08-2025,In Progress
24264,9607,123,06-09-2025,Dropped
24265,9608,195,09-12-2025,In Progress
24266,9608,2,08-08-2025,Dropped
24267,9608,183,07-08-2025,Completed
24268,9608,166,05-12-2025,Dropped
24269,9609,169,20-04-2026,In Progress
24270,9610,61,05-11-2025,Completed
24271,9610,103,21-02-2026,Completed
24272,9610,142,30-11-2025,In Progress
24273,9610,40,22-11-2025,Dropped
24274,9611,126,22-08-2025,In Progress
24275,9611,46,18-09-2025,Dropped
24276,9612,172,19-06-2025,In Progress
24277,9613,89,31-10-2025,Completed
24278,9613,38,01-09-2025,Completed
24279,9613,108,17-07-2025,In Progress
24280,9613,116,25-10-2025,Dropped
24281,9614,160,20-04-2026,In Progress
24282,9614,48,23-06-2025,Dropped
24283,9614,173,30-04-2025,Completed
24284,9614,80,20-11-2025,In Progress
24285,9615,80,30-06-2025,In Progress
24286,9615,140,10-05-2025,Dropped
24287,9615,55,18-09-2025,Completed
24288,9616,3,02-11-2025,Completed
24289,9616,192,13-03-2026,Completed
24290,9617,176,17-10-2025,In Progress
24291,9617,114,11-02-2026,Completed
24292,9618,28,05-09-2025,Completed
24293,9618,102,09-02-2026,Dropped
24294,9618,196,27-10-2025,Completed
24295,9618,67,12-12-2025,Completed
24296,9619,73,21-12-2025,Dropped
24297,9619,155,06-02-2026,In Progress
24298,9620,130,27-12-2025,Dropped
24299,9620,181,23-12-2025,Completed
24300,9621,46,02-09-2025,Completed
24301,9622,14,23-12-2025,In Progress
24302,9622,66,21-07-2025,Dropped
24303,9622,170,11-12-2025,Dropped
24304,9622,135,19-12-2025,In Progress
24305,9623,148,07-07-2025,Completed
24306,9623,151,30-08-2025,Completed
24307,9623,56,07-01-2026,Dropped
24308,9623,83,28-07-2025,In Progress
24309,9624,94,09-06-2025,Dropped
24310,9624,139,24-01-2026,Dropped
24311,9624,138,28-07-2025,Completed
24312,9624,28,25-10-2025,Completed
24313,9625,102,24-11-2025,Dropped
24314,9625,118,12-09-2025,Dropped
24315,9625,125,13-08-2025,Completed
24316,9625,82,04-04-2026,Completed
24317,9626,27,17-12-2025,In Progress
24318,9627,106,29-08-2025,In Progress
24319,9627,198,09-11-2025,Dropped
24320,9627,186,11-12-2025,Dropped
24321,9628,181,07-12-2025,Dropped
24322,9628,198,08-03-2026,Dropped
24323,9628,90,03-02-2026,Completed
24324,9629,168,24-08-2025,Dropped
24325,9629,31,12-08-2025,In Progress
24326,9630,138,11-12-2025,In Progress
24327,9630,42,24-05-2025,Completed
24328,9630,104,22-02-2026,Completed
24329,9630,73,28-07-2025,Dropped
24330,9631,133,23-07-2025,Dropped
24331,9631,156,15-07-2025,Completed
24332,9631,121,01-12-2025,In Progress
24333,9631,92,23-01-2026,In Progress
24334,9632,110,17-01-2026,Completed
24335,9632,54,13-11-2025,Completed
24336,9633,17,23-03-2026,Dropped
24337,9633,26,18-08-2025,Completed
24338,9634,180,19-12-2025,Dropped
24339,9634,63,18-10-2025,In Progress
24340,9634,102,18-10-2025,Completed
24341,9635,83,12-10-2025,Completed
24342,9636,142,14-02-2026,In Progress
24343,9636,51,27-10-2025,Completed
24344,9636,20,05-04-2026,In Progress
24345,9636,13,10-10-2025,Completed
24346,9637,27,29-10-2025,Dropped
24347,9637,48,13-04-2026,Completed
24348,9638,77,19-01-2026,Dropped
24349,9638,154,10-11-2025,Completed
24350,9639,20,13-03-2026,Dropped
24351,9639,196,25-07-2025,Dropped
24352,9640,73,04-12-2025,In Progress
24353,9641,93,19-06-2025,Completed
24354,9641,154,10-07-2025,In Progress
24355,9641,38,27-07-2025,Completed
24356,9641,111,09-12-2025,Dropped
24357,9642,66,30-01-2026,Completed
24358,9642,194,14-11-2025,Completed
24359,9642,51,05-07-2025,In Progress
24360,9642,142,14-03-2026,In Progress
24361,9643,175,29-01-2026,Dropped
24362,9644,37,25-06-2025,Completed
24363,9644,55,23-09-2025,In Progress
24364,9644,163,27-04-2026,In Progress
24365,9645,159,29-04-2025,Dropped
24366,9645,105,28-10-2025,In Progress
24367,9645,164,25-01-2026,In Progress
24368,9645,20,06-06-2025,Dropped
24369,9646,182,15-01-2026,In Progress
24370,9646,11,10-08-2025,Completed
24371,9646,14,28-09-2025,Completed
24372,9647,24,04-07-2025,Completed
24373,9647,112,21-05-2025,Completed
24374,9648,189,08-07-2025,Dropped
24375,9648,163,17-08-2025,In Progress
24376,9648,179,10-04-2026,Dropped
24377,9649,197,09-08-2025,Dropped
24378,9649,46,25-10-2025,Dropped
24379,9649,165,29-05-2025,Dropped
24380,9650,50,26-08-2025,Completed
24381,9650,106,17-10-2025,In Progress
24382,9650,108,26-01-2026,Dropped
24383,9650,167,10-03-2026,In Progress
24384,9651,118,29-09-2025,In Progress
24385,9651,86,30-06-2025,Completed
24386,9652,31,31-10-2025,Dropped
24387,9653,41,02-03-2026,Dropped
24388,9653,62,01-05-2025,Dropped
24389,9654,74,10-06-2025,In Progress
24390,9654,47,05-07-2025,Completed
24391,9654,29,03-01-2026,In Progress
24392,9655,16,26-12-2025,In Progress
24393,9655,50,25-06-2025,Dropped
24394,9656,17,16-10-2025,In Progress
24395,9656,13,17-03-2026,In Progress
24396,9656,46,31-12-2025,Completed
24397,9656,134,03-03-2026,Dropped
24398,9657,146,25-05-2025,Dropped
24399,9657,7,05-07-2025,Completed
24400,9658,23,07-10-2025,Dropped
24401,9658,59,26-12-2025,Dropped
24402,9658,62,03-11-2025,Dropped
24403,9658,124,20-08-2025,Dropped
24404,9659,197,07-06-2025,Completed
24405,9659,17,27-05-2025,Dropped
24406,9660,114,26-02-2026,In Progress
24407,9660,38,09-02-2026,Dropped
24408,9661,99,26-04-2026,Dropped
24409,9661,68,11-04-2026,Dropped
24410,9662,184,29-01-2026,Completed
24411,9663,178,22-11-2025,Completed
24412,9663,81,04-12-2025,In Progress
24413,9663,2,04-02-2026,Completed
24414,9663,140,21-05-2025,Dropped
24415,9664,25,08-02-2026,Completed
24416,9664,130,26-04-2026,Completed
24417,9664,83,22-12-2025,Dropped
24418,9664,158,22-03-2026,In Progress
24419,9665,95,01-01-2026,Dropped
24420,9666,75,30-05-2025,In Progress
24421,9666,7,19-08-2025,Dropped
24422,9666,22,12-10-2025,In Progress
24423,9667,26,27-04-2026,Completed
24424,9667,60,28-10-2025,In Progress
24425,9667,127,15-03-2026,Dropped
24426,9668,68,18-08-2025,Completed
24427,9668,191,27-08-2025,In Progress
24428,9668,172,17-07-2025,In Progress
24429,9669,53,25-06-2025,In Progress
24430,9669,167,02-12-2025,Completed
24431,9669,57,26-05-2025,Dropped
24432,9670,142,31-10-2025,Dropped
24433,9671,21,02-07-2025,Dropped
24434,9672,33,24-04-2026,Dropped
24435,9672,41,15-05-2025,Completed
24436,9673,53,26-11-2025,In Progress
24437,9673,174,30-01-2026,Completed
24438,9673,54,01-06-2025,Dropped
24439,9674,2,21-01-2026,Dropped
24440,9674,113,22-04-2026,Completed
24441,9675,176,04-12-2025,Completed
24442,9675,93,08-03-2026,In Progress
24443,9676,173,18-01-2026,Completed
24444,9677,152,15-09-2025,Completed
24445,9677,78,09-11-2025,Dropped
24446,9677,47,29-01-2026,Dropped
24447,9678,124,22-08-2025,Dropped
24448,9678,101,05-11-2025,Completed
24449,9679,193,02-11-2025,Dropped
24450,9680,157,10-07-2025,Dropped
24451,9680,112,24-05-2025,In Progress
24452,9680,149,30-06-2025,Dropped
24453,9681,38,21-07-2025,In Progress
24454,9681,88,12-05-2025,Dropped
24455,9682,199,27-04-2026,In Progress
24456,9683,32,30-09-2025,Dropped
24457,9683,150,29-03-2026,In Progress
24458,9683,114,26-07-2025,Completed
24459,9683,184,21-12-2025,Completed
24460,9684,78,07-03-2026,Completed
24461,9684,58,11-04-2026,Dropped
24462,9684,136,15-12-2025,Dropped
24463,9684,138,10-06-2025,In Progress
24464,9685,65,30-03-2026,In Progress
24465,9685,93,24-01-2026,In Progress
24466,9685,171,11-07-2025,In Progress
24467,9686,80,08-10-2025,Dropped
24468,9686,99,26-08-2025,Dropped
24469,9686,164,03-05-2025,Dropped
24470,9686,126,17-08-2025,Dropped
24471,9687,115,01-04-2026,In Progress
24472,9687,78,31-03-2026,Dropped
24473,9687,46,31-03-2026,Dropped
24474,9688,38,16-05-2025,Dropped
24475,9688,173,24-12-2025,In Progress
24476,9688,1,24-06-2025,In Progress
24477,9688,27,02-05-2025,Completed
24478,9689,108,17-05-2025,In Progress
24479,9689,166,21-01-2026,In Progress
24480,9689,121,17-10-2025,Dropped
24481,9690,60,22-07-2025,Dropped
24482,9690,112,09-12-2025,Dropped
24483,9690,158,28-10-2025,Dropped
24484,9691,195,02-10-2025,Completed
24485,9691,125,20-01-2026,In Progress
24486,9691,185,10-07-2025,Dropped
24487,9691,8,27-10-2025,Dropped
24488,9692,63,19-10-2025,Completed
24489,9692,41,25-12-2025,Dropped
24490,9692,184,10-06-2025,Completed
24491,9692,40,19-06-2025,Completed
24492,9693,168,07-08-2025,Dropped
24493,9693,12,21-02-2026,Dropped
24494,9694,107,29-04-2026,In Progress
24495,9694,74,18-04-2026,Completed
24496,9695,39,27-07-2025,Dropped
24497,9695,25,19-04-2026,In Progress
24498,9696,53,10-12-2025,Dropped
24499,9696,166,18-09-2025,In Progress
24500,9696,82,14-11-2025,Dropped
24501,9696,186,10-06-2025,Dropped
24502,9697,198,06-09-2025,Dropped
24503,9698,67,13-08-2025,In Progress
24504,9698,79,01-07-2025,Completed
24505,9698,49,23-10-2025,In Progress
24506,9698,175,21-01-2026,Dropped
24507,9699,104,11-10-2025,Completed
24508,9700,141,02-03-2026,Dropped
24509,9701,61,04-12-2025,Dropped
24510,9701,40,23-12-2025,Dropped
24511,9701,70,06-07-2025,Dropped
24512,9701,8,03-11-2025,Dropped
24513,9702,24,24-04-2026,In Progress
24514,9703,12,20-08-2025,In Progress
24515,9703,90,30-08-2025,Dropped
24516,9704,190,02-03-2026,Dropped
24517,9704,22,27-06-2025,Dropped
24518,9704,198,23-05-2025,Dropped
24519,9704,81,07-12-2025,Dropped
24520,9705,67,21-09-2025,In Progress
24521,9705,94,08-02-2026,Dropped
24522,9705,73,07-01-2026,In Progress
24523,9705,4,31-05-2025,Dropped
24524,9706,28,25-04-2026,In Progress
24525,9706,106,13-03-2026,In Progress
24526,9707,125,04-12-2025,Dropped
24527,9707,6,26-01-2026,In Progress
24528,9707,195,21-08-2025,Dropped
24529,9707,49,26-06-2025,Dropped
24530,9708,34,27-01-2026,Dropped
24531,9708,1,18-08-2025,In Progress
24532,9709,47,02-06-2025,Dropped
24533,9709,81,24-10-2025,Completed
24534,9709,189,08-02-2026,In Progress
24535,9709,40,12-11-2025,Dropped
24536,9710,169,31-10-2025,In Progress
24537,9710,131,06-07-2025,In Progress
24538,9710,139,03-12-2025,Completed
24539,9711,49,10-05-2025,Dropped
24540,9711,127,15-04-2026,In Progress
24541,9711,9,16-07-2025,In Progress
24542,9712,122,03-11-2025,Completed
24543,9712,99,28-09-2025,In Progress
24544,9713,32,19-01-2026,Completed
24545,9713,178,30-10-2025,Dropped
24546,9713,117,01-09-2025,Completed
24547,9713,130,21-10-2025,In Progress
24548,9714,137,27-12-2025,Dropped
24549,9714,166,27-10-2025,In Progress
24550,9714,153,23-01-2026,Dropped
24551,9715,173,28-03-2026,In Progress
24552,9715,29,09-01-2026,Completed
24553,9715,7,13-02-2026,Completed
24554,9715,125,13-04-2026,In Progress
24555,9716,188,11-09-2025,In Progress
24556,9717,169,02-03-2026,In Progress
24557,9718,50,09-05-2025,In Progress
24558,9718,80,26-07-2025,Completed
24559,9719,140,19-03-2026,Dropped
24560,9719,125,17-03-2026,Dropped
24561,9720,78,02-07-2025,Dropped
24562,9720,171,20-01-2026,Dropped
24563,9721,172,06-09-2025,In Progress
24564,9721,99,01-09-2025,Completed
24565,9722,167,13-03-2026,Completed
24566,9722,136,08-12-2025,Dropped
24567,9722,38,22-08-2025,Dropped
24568,9723,49,10-02-2026,Completed
24569,9724,50,27-08-2025,Dropped
24570,9724,112,29-10-2025,Dropped
24571,9724,136,21-03-2026,Completed
24572,9725,117,13-07-2025,Completed
24573,9725,151,06-04-2026,Completed
24574,9725,71,30-03-2026,Dropped
24575,9726,29,17-08-2025,In Progress
24576,9727,132,25-04-2026,Dropped
24577,9727,194,21-04-2026,Completed
24578,9727,168,11-08-2025,Completed
24579,9728,111,26-12-2025,In Progress
24580,9728,135,10-05-2025,Completed
24581,9729,83,13-04-2026,Dropped
24582,9730,82,17-09-2025,Dropped
24583,9730,119,05-07-2025,Completed
24584,9731,24,18-08-2025,Completed
24585,9731,7,11-02-2026,Dropped
24586,9732,114,25-02-2026,Completed
24587,9732,27,19-10-2025,In Progress
24588,9732,50,22-12-2025,Dropped
24589,9732,192,01-04-2026,Completed
24590,9733,125,25-05-2025,In Progress
24591,9734,183,10-04-2026,Dropped
24592,9735,37,28-10-2025,Completed
24593,9735,156,07-11-2025,Completed
24594,9735,88,07-02-2026,Completed
24595,9735,96,23-09-2025,Completed
24596,9736,106,15-12-2025,Dropped
24597,9736,19,21-04-2026,Completed
24598,9736,117,09-03-2026,In Progress
24599,9736,181,26-10-2025,Dropped
24600,9737,88,25-03-2026,Dropped
24601,9737,75,02-04-2026,Completed
24602,9738,3,22-10-2025,Dropped
24603,9739,160,08-04-2026,Completed
24604,9740,197,03-03-2026,Dropped
24605,9740,196,09-02-2026,In Progress
24606,9740,59,14-07-2025,Completed
24607,9740,86,24-09-2025,In Progress
24608,9741,141,18-01-2026,Dropped
24609,9741,153,04-01-2026,In Progress
24610,9741,160,26-07-2025,In Progress
24611,9742,193,19-07-2025,Dropped
24612,9742,56,05-07-2025,Dropped
24613,9743,2,21-11-2025,Dropped
24614,9743,24,07-10-2025,In Progress
24615,9744,152,30-05-2025,In Progress
24616,9744,149,15-05-2025,Completed
24617,9744,24,04-11-2025,Completed
24618,9745,32,04-09-2025,Dropped
24619,9745,196,19-05-2025,In Progress
24620,9746,9,02-08-2025,In Progress
24621,9747,187,03-10-2025,Dropped
24622,9747,18,07-08-2025,In Progress
24623,9747,169,17-04-2026,Dropped
24624,9748,184,23-09-2025,Completed
24625,9748,32,03-07-2025,In Progress
24626,9749,72,15-03-2026,In Progress
24627,9749,79,10-03-2026,Dropped
24628,9749,96,15-06-2025,Dropped
24629,9749,44,09-07-2025,Dropped
24630,9750,68,27-09-2025,Completed
24631,9750,141,30-04-2025,Dropped
24632,9750,196,02-11-2025,In Progress
24633,9751,177,31-05-2025,Completed
24634,9751,47,06-07-2025,Dropped
24635,9752,100,02-07-2025,In Progress
24636,9753,13,30-01-2026,In Progress
24637,9753,99,03-04-2026,Completed
24638,9753,168,18-01-2026,Completed
24639,9753,133,21-03-2026,Completed
24640,9754,13,10-02-2026,In Progress
24641,9754,60,08-02-2026,Dropped
24642,9754,182,27-06-2025,In Progress
24643,9755,162,12-03-2026,Dropped
24644,9755,21,28-08-2025,Dropped
24645,9755,184,08-08-2025,Completed
24646,9755,177,04-12-2025,Completed
24647,9756,0,20-06-2025,Completed
24648,9756,170,23-10-2025,In Progress
24649,9756,155,05-09-2025,In Progress
24650,9757,109,05-04-2026,Dropped
24651,9758,95,20-04-2026,Dropped
24652,9758,44,24-02-2026,Completed
24653,9758,60,04-02-2026,Dropped
